Time (s)	Time since Epoch	Temperature (K)	H (Oe)
6387.74677599	1474057314.53	12.629	-0.062
6387.8898691	1474057314.68	12.629	-0.062
6388.09376938	1474057314.88	12.6303	-0.062
6388.24883048	1474057315.04	12.6303	-0.062
6388.40479379	1474057315.19	12.6303	-0.062
6388.62890984	1474057315.41	12.6327	-0.062
6388.83094598	1474057315.62	12.6327	-0.062
6389.09687785	1474057315.88	12.6324	-0.062
6389.26010276	1474057316.05	12.6324	-0.062
6389.47887143	1474057316.27	12.6324	-0.062
6389.68872057	1474057316.47	12.6329	-0.062
6389.93686155	1474057316.72	12.6329	-0.062
6390.10599115	1474057316.89	12.6331	-0.062
6390.30588385	1474057317.09	12.6331	-0.062
6390.44594437	1474057317.23	12.6331	-0.062
6390.6979676	1474057317.48	12.6343	-0.062
6390.96395296	1474057317.75	12.6343	-0.062
6391.17998327	1474057317.97	12.6365	-0.062
6391.32092393	1474057318.11	12.6365	-0.062
6391.49900541	1474057318.29	12.6365	-0.062
6391.65690845	1474057318.44	12.6365	-0.062
6392.0245527	1474057318.81	12.6372	-0.062
6392.16503774	1474057318.95	12.6372	-0.062
6392.36598163	1474057319.15	12.6375	-0.062
6392.5159992	1474057319.3	12.6375	-0.062
6392.68406642	1474057319.47	12.6375	-0.062
6392.90805341	1474057319.69	12.6374	-0.062
6393.12200093	1474057319.91	12.6374	-0.062
6393.38104534	1474057320.17	12.6391	-0.062
6393.52203389	1474057320.31	12.6391	-0.062
6393.7387512	1474057320.53	12.6391	-0.062
6393.91911856	1474057320.71	12.6405	-0.062
6394.10306088	1474057320.89	12.6405	-0.062
6394.24307818	1474057321.03	12.6405	-0.062
6394.38808954	1474057321.17	12.6401	-0.062
6394.59710675	1474057321.38	12.6401	-0.062
6394.75710625	1474057321.54	12.6401	-0.062
6394.98507033	1474057321.77	12.642	-0.062
6395.23706712	1474057322.02	12.642	-0.062
6395.42856805	1474057322.21	12.642	-0.062
6395.57212642	1474057322.36	12.6418	-0.062
6395.78250612	1474057322.57	12.6418	-0.062
6395.98914446	1474057322.78	12.6418	-0.062
6396.17121891	1474057322.96	12.6437	-0.062
6396.37416846	1474057323.16	12.6437	-0.062
6396.51416709	1474057323.3	12.6437	-0.062
6396.72014766	1474057323.51	12.6442	-0.062
6396.98421694	1474057323.77	12.6442	-0.062
6397.18549174	1474057323.97	12.6442	-0.062
6397.3652402	1474057324.15	12.6456	-0.062
6397.56025639	1474057324.35	12.6456	-0.062
6397.73218003	1474057324.52	12.6477	-0.062
6397.88725948	1474057324.67	12.6477	-0.062
6398.10312091	1474057324.89	12.6477	-0.062
6398.32997534	1474057325.12	12.6496	-0.062
6398.56907268	1474057325.36	12.6496	-0.062
6398.77952547	1474057325.57	12.6496	-0.062
6398.96517551	1474057325.75	12.6484	-0.062
6399.10818589	1474057325.89	12.6484	-0.062
6399.34826912	1474057326.13	12.6475	-0.062
6399.49819183	1474057326.29	12.6475	-0.062
6399.63718468	1474057326.42	12.6475	-0.062
6399.84420898	1474057326.63	12.6513	-0.062
6399.98319997	1474057326.77	12.6513	-0.062
6400.18423498	1474057326.97	12.6513	-0.062
6400.33625136	1474057327.12	12.6513	-0.062
6400.62308881	1474057327.41	12.6508	-0.062
6400.77524981	1474057327.56	12.6508	-0.062
6401.02780921	1474057327.82	12.6511	-0.062
6401.22326888	1474057328.01	12.6511	-0.062
6401.37627021	1474057328.16	12.6511	-0.062
6401.5629195	1474057328.35	12.6534	-0.062
6401.72627845	1474057328.51	12.6534	-0.062
6401.92031685	1474057328.71	12.6534	-0.062
6402.11130898	1474057328.9	12.6528	-0.062
6402.28974034	1474057329.08	12.6528	-0.062
6402.53632974	1474057329.32	12.6523	-0.062
6402.76192647	1474057329.55	12.6523	-0.062
6402.95739424	1474057329.74	12.6523	-0.062
6403.1167058	1474057329.9	12.6566	-0.062
6403.31536569	1474057330.1	12.6566	-0.062
6403.47236153	1474057330.26	12.6566	-0.062
6403.70240529	1474057330.49	12.6551	-0.062
6403.96236592	1474057330.75	12.6551	-0.062
6404.16040785	1474057330.95	12.6573	-0.062
6404.32438507	1474057331.11	12.6573	-0.062
6404.55737122	1474057331.35	12.6573	-0.062
6404.71044066	1474057331.5	12.6558	-0.062
6405.00124992	1474057331.79	12.6558	-0.062
6405.20045251	1474057331.99	12.6592	-0.062
6405.44345076	1474057332.23	12.6592	-0.062
6405.58242681	1474057332.37	12.6592	-0.062
6405.75051673	1474057332.54	12.6604	-0.062
6405.97545383	1474057332.76	12.6604	-0.062
6406.1144585	1474057332.9	12.6604	-0.062
6406.31549911	1474057333.1	12.6602	-0.062
6406.60650524	1474057333.39	12.6602	-0.062
6406.83758743	1474057333.62	12.6627	-0.062
6406.98047527	1474057333.77	12.6627	-0.062
6407.16248037	1474057333.95	12.6627	-0.062
6407.32655089	1474057334.11	12.6621	-0.062
6407.48756053	1474057334.28	12.6621	-0.062
6407.68091503	1474057334.47	12.6621	-0.062
6407.87148668	1474057334.66	12.6637	-0.062
6408.0624981	1474057334.85	12.6637	-0.062
6408.22755698	1474057335.02	12.6637	-0.062
6408.39567489	1474057335.18	12.663	-0.062
6408.58354238	1474057335.37	12.663	-0.062
6408.72654934	1474057335.51	12.663	-0.062
6408.93859321	1474057335.73	12.6646	-0.062
6409.10962024	1474057335.9	12.6646	-0.062
6409.27232608	1474057336.06	12.6646	-0.062
6409.47033504	1474057336.26	12.6647	-0.062
6409.6355824	1474057336.42	12.6647	-0.062
6409.82862061	1474057336.62	12.6647	-0.062
6410.00767989	1474057336.8	12.6673	-0.062
6410.31636277	1474057337.1	12.6673	-0.062
6410.45458931	1474057337.24	12.6673	-0.062
6410.63928364	1474057337.43	12.669	-0.062
6410.82565676	1474057337.61	12.669	-0.062
6410.97567215	1474057337.76	12.669	-0.062
6411.13228297	1474057337.92	12.6697	-0.062
6411.32868188	1474057338.12	12.6697	-0.062
6411.52064558	1474057338.31	12.6697	-0.062
6411.69673385	1474057338.48	12.669	-0.062
6411.85470469	1474057338.64	12.669	-0.062
6412.06068993	1474057338.85	12.669	-0.062
6412.31150056	1474057339.1	12.6692	-0.062
6412.54781785	1474057339.34	12.6692	-0.062
6412.72076749	1474057339.51	12.6727	-0.062
6412.92066113	1474057339.71	12.6727	-0.062
6413.07072691	1474057339.86	12.6727	-0.062
6413.25950128	1474057340.05	12.672	-0.062
6413.44572947	1474057340.23	12.672	-0.062
6413.59977732	1474057340.39	12.672	-0.062
6413.76037115	1474057340.55	12.673	-0.062
6413.96971864	1474057340.76	12.673	-0.062
6414.16774844	1474057340.96	12.673	-0.062
6414.34177508	1474057341.13	12.6728	-0.062
6414.50985224	1474057341.3	12.6728	-0.062
6414.70576474	1474057341.49	12.6728	-0.062
6414.85682355	1474057341.64	12.6758	-0.062
6415.05188701	1474057341.84	12.6758	-0.062
6415.1908839	1474057341.98	12.6758	-0.062
6415.35888549	1474057342.15	12.676	-0.062
6415.5769199	1474057342.37	12.676	-0.062
6415.71582846	1474057342.5	12.676	-0.062
6415.91582566	1474057342.7	12.6763	-0.062
6416.10092026	1474057342.89	12.6763	-0.062
6416.23986335	1474057343.03	12.6763	-0.062
6416.4317947	1474057343.22	12.6772	-0.062
6416.59087333	1474057343.38	12.6772	-0.062
6416.81788668	1474057343.61	12.6772	-0.062
6416.98093836	1474057343.77	12.6785	-0.062
6417.12688926	1474057343.91	12.6785	-0.062
6417.32686718	1474057344.12	12.6785	-0.062
6417.48789517	1474057344.28	12.6811	-0.062
6417.69888226	1474057344.49	12.6811	-0.062
6417.84592105	1474057344.63	12.6811	-0.062
6418.01129778	1474057344.8	12.6796	-0.062
6418.20786929	1474057345.0	12.6796	-0.062
6418.36493324	1474057345.15	12.6796	-0.062
6418.57096171	1474057345.36	12.6803	-0.062
6418.72405012	1474057345.51	12.6803	-0.062
6418.86600402	1474057345.65	12.6803	-0.062
6419.07892306	1474057345.87	12.6799	-0.062
6419.22695271	1474057346.02	12.6799	-0.062
6419.43404791	1474057346.22	12.6799	-0.062
6419.63901462	1474057346.43	12.6827	-0.062
6419.90419324	1474057346.69	12.6827	-0.062
6420.11801792	1474057346.91	12.6848	-0.062
6420.31205507	1474057347.1	12.6848	-0.062
6420.47107523	1474057347.26	12.6848	-0.062
6420.72168557	1474057347.51	12.6863	-0.062
6420.94517495	1474057347.73	12.6863	-0.062
6421.16224992	1474057347.95	12.6863	-0.062
6421.34109958	1474057348.13	12.6858	-0.062
6421.49213133	1474057348.28	12.6858	-0.062
6421.68470988	1474057348.47	12.6858	-0.062
6421.87620272	1474057348.66	12.6856	-0.062
6422.07516242	1474057348.86	12.6856	-0.062
6422.24720611	1474057349.04	12.6856	-0.062
6422.40413664	1474057349.19	12.6882	-0.062
6422.60009548	1474057349.39	12.6882	-0.062
6422.81216579	1474057349.6	12.6882	-0.062
6423.06215195	1474057349.85	12.6881	-0.062
6423.2202307	1474057350.01	12.6881	-0.062
6423.40606206	1474057350.19	12.69	-0.062
6423.58028712	1474057350.37	12.69	-0.062
6423.76319008	1474057350.55	12.69	-0.062
6423.92923608	1474057350.72	12.6894	-0.062
6424.12868996	1474057350.92	12.6894	-0.062
6424.32930606	1474057351.12	12.6894	-0.062
6424.59472975	1474057351.38	12.691	-0.062
6424.77527438	1474057351.56	12.691	-0.062
6425.02317216	1474057351.81	12.6912	-0.062
6425.24627155	1474057352.04	12.6912	-0.062
6425.4548493	1474057352.24	12.6912	-0.062
6425.63531027	1474057352.42	12.6929	-0.062
6425.7853154	1474057352.57	12.6929	-0.062
6425.97758202	1474057352.77	12.6929	-0.062
6426.13436825	1474057352.92	12.6929	-0.062
6426.37434106	1474057353.16	12.692	-0.062
6426.5223536	1474057353.31	12.692	-0.062
6426.69637091	1474057353.48	12.6939	-0.062
6426.91536227	1474057353.7	12.6939	-0.062
6427.1133308	1474057353.9	12.6939	-0.062
6427.34547943	1474057354.13	12.6953	-0.062
6427.52437481	1474057354.31	12.6953	-0.062
6427.70596129	1474057354.49	12.6953	-0.062
6427.86332256	1474057354.65	12.6958	-0.062
6428.05858942	1474057354.85	12.6958	-0.062
6428.25144445	1474057355.04	12.697	-0.062
6428.40139671	1474057355.19	12.697	-0.062
6428.60936801	1474057355.4	12.697	-0.062
6428.86021627	1474057355.65	12.6977	-0.062
6429.11842036	1474057355.91	12.6977	-0.062
6429.26149325	1474057356.05	12.6977	-0.062
6429.45566755	1474057356.24	12.6986	-0.062
6429.61049446	1474057356.4	12.6986	-0.062
6429.80942617	1474057356.6	12.6986	-0.062
6430.00044504	1474057356.79	12.7003	-0.062
6430.22123524	1474057357.01	12.7003	-0.062
6430.414535	1474057357.2	12.7	-0.062
6430.67050298	1474057357.46	12.7	-0.062
6430.83050964	1474057357.62	12.7	-0.062
6431.00994648	1474057357.8	12.7029	-0.062
6431.23153999	1474057358.02	12.7029	-0.062
6431.37883256	1474057358.17	12.7029	-0.062
6431.57757611	1474057358.37	12.7033	-0.062
6431.72457727	1474057358.51	12.7033	-0.062
6432.03321038	1474057358.82	12.7045	-0.062
6432.17858531	1474057358.97	12.7045	-0.062
6432.36543707	1474057359.15	12.7045	-0.062
6432.5586426	1474057359.35	12.705	-0.062
6432.7035927	1474057359.49	12.705	-0.062
6432.88859834	1474057359.68	12.705	-0.062
6433.08763424	1474057359.88	12.7071	-0.062
6433.27457898	1474057360.06	12.7071	-0.062
6433.44561969	1474057360.23	12.7071	-0.062
6433.58764761	1474057360.38	12.7062	-0.062
6433.77421013	1474057360.56	12.7062	-0.062
6433.92564121	1474057360.71	12.7062	-0.062
6434.15764397	1474057360.95	12.7085	-0.062
6434.42865886	1474057361.22	12.7085	-0.062
6434.61699161	1474057361.41	12.7085	-0.062
6434.77766879	1474057361.57	12.7069	-0.062
6434.97005234	1474057361.76	12.7069	-0.062
6435.14865103	1474057361.94	12.7069	-0.062
6435.3659241	1474057362.15	12.7087	-0.062
6435.57472235	1474057362.36	12.7087	-0.062
6435.77102267	1474057362.56	12.7085	-0.062
6436.02670857	1474057362.82	12.7085	-0.062
6436.17275931	1474057362.96	12.7085	-0.062
6436.36388703	1474057363.15	12.7111	-0.062
6436.53682516	1474057363.33	12.7111	-0.062
6436.73568627	1474057363.53	12.7111	-0.062
6436.91372702	1474057363.7	12.7121	-0.062
6437.05873279	1474057363.85	12.7121	-0.062
6437.26775124	1474057364.06	12.7121	-0.062
6437.5184017	1474057364.31	12.7113	-0.062
6437.76775217	1474057364.56	12.7113	-0.062
6437.93679406	1474057364.73	12.7137	-0.062
6438.16382421	1474057364.95	12.7137	-0.062
6438.31283476	1474057365.1	12.7137	-0.062
6438.52179318	1474057365.31	12.713	-0.062
6438.66178497	1474057365.45	12.713	-0.062
6438.8844673	1474057365.67	12.713	-0.062
6439.10188872	1474057365.89	12.7147	-0.062
6439.30931918	1474057366.1	12.7147	-0.062
6439.50787022	1474057366.3	12.716	-0.062
6439.67213233	1474057366.46	12.716	-0.062
6439.89086742	1474057366.68	12.716	-0.062
6440.04212993	1474057366.83	12.7179	-0.062
6440.24683353	1474057367.04	12.7179	-0.062
6440.60509235	1474057367.39	12.717	-0.062
6440.81692101	1474057367.61	12.717	-0.062
6441.02297094	1474057367.81	12.717	-0.062
6441.20192386	1474057367.99	12.7186	-0.062
6441.36692895	1474057368.16	12.7186	-0.062
6441.61897208	1474057368.41	12.7198	-0.062
6441.88513782	1474057368.67	12.7198	-0.062
6442.06391036	1474057368.85	12.7198	-0.062
6442.22198507	1474057369.01	12.721	-0.062
6442.43336029	1474057369.22	12.721	-0.062
6442.57395853	1474057369.36	12.721	-0.062
6442.78695096	1474057369.58	12.7222	-0.062
6442.94401149	1474057369.73	12.7222	-0.062
6443.08598499	1474057369.88	12.7222	-0.062
6443.30199912	1474057370.09	12.7227	-0.062
6443.52415089	1474057370.31	12.7227	-0.062
6443.78199701	1474057370.57	12.7224	-0.062
6443.92704694	1474057370.72	12.7224	-0.062
6444.14441518	1474057370.93	12.7224	-0.062
6444.29299374	1474057371.08	12.7248	-0.062
6444.48702871	1474057371.28	12.7248	-0.062
6444.66004988	1474057371.45	12.7248	-0.062
6444.89645426	1474057371.69	12.7253	-0.062
6445.05605537	1474057371.85	12.7253	-0.062
6445.198106	1474057371.99	12.7253	-0.062
6445.40806274	1474057372.2	12.7252	-0.062
6445.58915939	1474057372.38	12.7252	-0.062
6445.80062294	1474057372.59	12.7252	-0.062
6446.0041214	1474057372.79	12.7255	-0.062
6446.21868782	1474057373.01	12.7255	-0.062
6446.42012931	1474057373.21	12.7278	-0.062
6446.59011261	1474057373.38	12.7278	-0.062
6446.78817258	1474057373.58	12.7278	-0.062
6446.93814723	1474057373.73	12.7278	-0.062
6447.1391101	1474057373.93	12.7278	-0.062
6447.30709956	1474057374.1	12.7278	-0.062
6447.52568973	1474057374.32	12.7297	-0.062
6447.74316495	1474057374.53	12.7297	-0.062
6447.96398842	1474057374.75	12.7297	-0.062
6448.14313571	1474057374.93	12.7294	-0.062
6448.30121384	1474057375.09	12.7294	-0.062
6448.51538124	1474057375.31	12.7294	-0.062
6448.66923969	1474057375.46	12.7302	-0.062
6448.87622045	1474057375.67	12.7302	-0.062
6449.0201996	1474057375.81	12.7302	-0.062
6449.26104945	1474057376.05	12.733	-0.062
6449.40424083	1474057376.19	12.733	-0.062
6449.60931483	1474057376.4	12.733	-0.062
6449.86533444	1474057376.65	12.7341	-0.062
6450.02822688	1474057376.82	12.7341	-0.062
6450.26430471	1474057377.05	12.7344	-0.062
6450.47836295	1474057377.27	12.7344	-0.062
6450.73726306	1474057377.53	12.7337	-0.062
6450.92032867	1474057377.71	12.7337	-0.062
6451.12131579	1474057377.91	12.7337	-0.062
6451.3277243	1474057378.12	12.7348	-0.062
6451.56216657	1474057378.35	12.7348	-0.062
6451.75032577	1474057378.54	12.7367	-0.062
6451.95333006	1474057378.74	12.7367	-0.062
6452.10935868	1474057378.9	12.7367	-0.062
6452.30638519	1474057379.1	12.7363	-0.062
6452.47037858	1474057379.26	12.7363	-0.062
6452.73962916	1474057379.53	12.7363	-0.062
6452.93639038	1474057379.73	12.7382	-0.062
6453.13738061	1474057379.93	12.7382	-0.062
6453.32043348	1474057380.11	12.7386	-0.062
6453.48641915	1474057380.28	12.7386	-0.062
6453.66833934	1474057380.46	12.7386	-0.062
6453.8084574	1474057380.6	12.7386	-0.062
6454.0204369	1474057380.81	12.7405	-0.062
6454.17945643	1474057380.97	12.7405	-0.062
6454.32041233	1474057381.11	12.7405	-0.062
6454.53047543	1474057381.32	12.7426	-0.062
6454.67846838	1474057381.47	12.7426	-0.062
6454.87843914	1474057381.67	12.7426	-0.062
6455.19147325	1474057381.98	12.7402	-0.062
6455.38749957	1474057382.18	12.7402	-0.062
6455.54253206	1474057382.33	12.7433	-0.062
6455.74250065	1474057382.53	12.7433	-0.062
6455.89348419	1474057382.68	12.7433	-0.062
6456.04957781	1474057382.84	12.7444	-0.062
6456.26851723	1474057383.06	12.7444	-0.062
6456.40846611	1474057383.2	12.7444	-0.062
6456.59749239	1474057383.39	12.7444	-0.062
6456.79755925	1474057383.59	12.7445	-0.062
6456.95396512	1474057383.74	12.7445	-0.062
6457.1443592	1474057383.93	12.7445	-0.062
6457.45313724	1474057384.24	12.7449	-0.062
6457.63847441	1474057384.43	12.7449	-0.062
6457.81754146	1474057384.61	12.7459	-0.062
6458.03045553	1474057384.82	12.7459	-0.062
6458.17150348	1474057384.96	12.7459	-0.062
6458.39251169	1474057385.18	12.7477	-0.062
6458.54256005	1474057385.33	12.7477	-0.062
6458.68654324	1474057385.48	12.7477	-0.062
6458.88618839	1474057385.68	12.7478	-0.062
6459.0605422	1474057385.85	12.7478	-0.062
6459.253563	1474057386.04	12.7478	-0.062
6459.41557686	1474057386.21	12.7491	-0.062
6459.60261304	1474057386.39	12.7491	-0.062
6459.79524229	1474057386.59	12.7491	-0.062
6459.94255227	1474057386.73	12.7498	-0.062
6460.15460548	1474057386.94	12.7498	-0.062
6460.30261771	1474057387.09	12.7498	-0.062
6460.45863234	1474057387.25	12.7505	-0.062
6460.67562395	1474057387.47	12.7505	-0.062
6460.82159569	1474057387.61	12.7505	-0.062
6461.05362147	1474057387.85	12.751	-0.062
6461.19761275	1474057387.99	12.751	-0.062
6461.37913485	1474057388.17	12.751	-0.062
6461.56656103	1474057388.36	12.754	-0.062
6461.72162866	1474057388.51	12.754	-0.062
6461.90662808	1474057388.7	12.754	-0.062
6462.0736948	1474057388.87	12.7529	-0.062
6462.33734018	1474057389.13	12.7529	-0.062
6462.47867892	1474057389.27	12.7529	-0.062
6462.76513944	1474057389.56	12.7538	-0.062
6462.95279669	1474057389.74	12.7538	-0.062
6463.1137407	1474057389.9	12.7561	-0.062
6463.31391269	1474057390.11	12.7561	-0.062
6463.45275657	1474057390.24	12.7561	-0.062
6463.64714484	1474057390.44	12.7562	-0.062
6463.85577485	1474057390.65	12.7562	-0.062
6464.00256639	1474057390.79	12.7562	-0.062
6464.21566146	1474057391.01	12.7575	-0.062
6464.39177896	1474057391.18	12.7575	-0.062
6464.58076264	1474057391.37	12.7575	-0.062
6464.72975639	1474057391.52	12.758	-0.062
6464.87880239	1474057391.67	12.758	-0.062
6465.10578744	1474057391.9	12.758	-0.062
6465.25581186	1474057392.05	12.759	-0.062
6465.46182695	1474057392.25	12.759	-0.062
6465.60881536	1474057392.4	12.759	-0.062
6465.75679462	1474057392.55	12.7613	-0.062
6465.98090508	1474057392.77	12.7613	-0.062
6466.13378885	1474057392.92	12.7613	-0.062
6466.3368149	1474057393.13	12.7617	-0.062
6466.52288573	1474057393.31	12.7617	-0.062
6466.66590357	1474057393.46	12.7617	-0.062
6466.87383506	1474057393.66	12.7622	-0.062
6467.11430113	1474057393.9	12.7622	-0.062
6467.35668982	1474057394.15	12.762	-0.062
6467.54387901	1474057394.34	12.762	-0.062
6467.75785794	1474057394.55	12.762	-0.062
6467.91487835	1474057394.71	12.7632	-0.062
6468.12289039	1474057394.91	12.7632	-0.062
6468.26188293	1474057395.05	12.7632	-0.062
6468.43794384	1474057395.23	12.762	-0.062
6468.63852946	1474057395.43	12.762	-0.062
6468.77788245	1474057395.57	12.762	-0.062
6468.98996489	1474057395.78	12.7625	-0.062
6469.14094004	1474057395.93	12.7625	-0.062
6469.30039933	1474057396.09	12.7625	-0.062
6469.4952681	1474057396.29	12.7666	-0.062
6469.64092573	1474057396.43	12.7666	-0.062
6469.84054755	1474057396.63	12.7666	-0.062
6470.03197726	1474057396.82	12.7678	-0.062
6470.18202189	1474057396.97	12.7678	-0.062
6470.41009016	1474057397.2	12.7678	-0.062
6470.55300537	1474057397.34	12.7676	-0.062
6470.7920004	1474057397.58	12.7676	-0.062
6470.93104083	1474057397.72	12.7676	-0.062
6471.08907511	1474057397.88	12.7688	-0.062
6471.31898047	1474057398.11	12.7688	-0.062
6471.52936049	1474057398.32	12.7688	-0.062
6471.76762777	1474057398.56	12.7687	-0.062
6471.94307102	1474057398.73	12.7687	-0.062
6472.1451961	1474057398.94	12.7687	-0.062
6472.29108232	1474057399.08	12.7706	-0.062
6472.49287369	1474057399.28	12.7706	-0.062
6472.69209463	1474057399.48	12.772	-0.062
6472.86911529	1474057399.66	12.772	-0.062
6473.06047845	1474057399.85	12.772	-0.062
6473.22313173	1474057400.02	12.7716	-0.062
6473.4191226	1474057400.21	12.7716	-0.062
6473.72612077	1474057400.52	12.7732	-0.062
6473.91849064	1474057400.71	12.7732	-0.062
6474.05811732	1474057400.85	12.7732	-0.062
6474.25622673	1474057401.05	12.7732	-0.062
6474.45213083	1474057401.24	12.7744	-0.062
6474.60514336	1474057401.4	12.7744	-0.062
6474.82967304	1474057401.62	12.775	-0.062
6474.97814991	1474057401.77	12.775	-0.062
6475.1732028	1474057401.96	12.775	-0.062
6475.37224988	1474057402.16	12.7769	-0.062
6475.6202702	1474057402.41	12.7769	-0.062
6475.80418982	1474057402.6	12.7769	-0.062
6476.02274267	1474057402.81	12.7795	-0.062
6476.20919292	1474057403.0	12.7795	-0.062
6476.46748346	1474057403.26	12.7795	-0.062
6476.68120551	1474057403.47	12.7773	-0.062
6476.90744819	1474057403.7	12.7773	-0.062
6477.09428689	1474057403.89	12.7797	-0.062
6477.26598412	1474057404.06	12.7797	-0.062
6477.41012592	1474057404.2	12.7797	-0.062
6477.60724076	1474057404.4	12.7781	-0.062
6477.81725348	1474057404.61	12.7781	-0.062
6477.99732725	1474057404.79	12.7804	-0.062
6478.1402748	1474057404.93	12.7804	-0.062
6478.34609583	1474057405.14	12.7804	-0.062
6478.59666512	1474057405.39	12.7804	-0.062
6478.83726368	1474057405.63	12.7809	-0.062
6479.00939196	1474057405.8	12.7809	-0.062
6479.23051088	1474057406.02	12.7823	-0.062
6479.37543859	1474057406.17	12.7823	-0.062
6479.62640907	1474057406.42	12.7825	-0.062
6479.89447535	1474057406.69	12.7825	-0.062
6480.08228593	1474057406.87	12.7825	-0.062
6480.25848399	1474057407.05	12.7848	-0.062
6480.44840969	1474057407.24	12.7848	-0.062
6480.61142871	1474057407.4	12.7848	-0.062
6480.88975776	1474057407.68	12.7845	-0.062
6481.08051726	1474057407.87	12.7845	-0.062
6481.30178142	1474057408.09	12.7839	-0.062
6481.48052877	1474057408.27	12.7839	-0.062
6481.650123	1474057408.44	12.7839	-0.062
6481.85465462	1474057408.65	12.7852	-0.062
6481.99744294	1474057408.79	12.7852	-0.062
6482.19452325	1474057408.99	12.7852	-0.062
6482.38854983	1474057409.18	12.7857	-0.062
6482.53249539	1474057409.33	12.7857	-0.062
6482.72947556	1474057409.52	12.7857	-0.062
6482.88460881	1474057409.68	12.7878	-0.062
6483.0946038	1474057409.89	12.7878	-0.062
6483.24756594	1474057410.04	12.7878	-0.062
6483.41261114	1474057410.2	12.7894	-0.062
6483.63456853	1474057410.43	12.7894	-0.062
6483.82309006	1474057410.62	12.7894	-0.062
6484.05531363	1474057410.85	12.7878	-0.062
6484.22553796	1474057411.02	12.7878	-0.062
6484.41976731	1474057411.21	12.7906	-0.062
6484.57866866	1474057411.37	12.7906	-0.062
6484.78063699	1474057411.57	12.7906	-0.062
6485.06538295	1474057411.86	12.7903	-0.062
6485.21667874	1474057412.01	12.7903	-0.062
6485.40468463	1474057412.2	12.7903	-0.062
6485.60967093	1474057412.4	12.7925	-0.062
6485.7897335	1474057412.58	12.7925	-0.062
6485.95701108	1474057412.75	12.7925	-0.062
6486.19768148	1474057412.99	12.7945	-0.062
6486.39301924	1474057413.18	12.7945	-0.062
6486.65665623	1474057413.45	12.7945	-0.062
6486.80967497	1474057413.6	12.7929	-0.062
6487.01568571	1474057413.81	12.7929	-0.062
6487.1617237	1474057413.95	12.7929	-0.062
6487.37871096	1474057414.17	12.795	-0.062
6487.52876709	1474057414.32	12.795	-0.062
6487.67273225	1474057414.46	12.795	-0.062
6487.88144125	1474057414.67	12.7962	-0.062
6488.04278024	1474057414.84	12.7962	-0.062
6488.34761508	1474057415.14	12.7962	-0.062
6488.54077054	1474057415.33	12.7976	-0.062
6488.74176015	1474057415.53	12.7976	-0.062
6488.88680262	1474057415.68	12.7978	-0.062
6489.10578184	1474057415.9	12.7978	-0.062
6489.25981539	1474057416.05	12.7978	-0.062
6489.41383432	1474057416.21	12.7999	-0.062
6489.61081884	1474057416.4	12.7999	-0.062
6489.78088051	1474057416.57	12.7999	-0.062
6489.98879801	1474057416.78	12.799	-0.062
6490.13984811	1474057416.93	12.799	-0.062
6490.30786183	1474057417.1	12.799	-0.062
6490.53491094	1474057417.33	12.8013	-0.062
6490.7295247	1474057417.52	12.8013	-0.062
6490.98988403	1474057417.78	12.8022	-0.062
6491.1338722	1474057417.93	12.8022	-0.062
6491.32713309	1474057418.12	12.8022	-0.062
6491.49586305	1474057418.29	12.8036	-0.062
6491.68487036	1474057418.48	12.8036	-0.062
6491.8499308	1474057418.64	12.8036	-0.062
6491.99993313	1474057418.79	12.8047	-0.062
6492.22095596	1474057419.01	12.8047	-0.062
6492.38728467	1474057419.18	12.8047	-0.062
6492.58695034	1474057419.38	12.8036	-0.062
6492.73691162	1474057419.53	12.8036	-0.062
6492.87693296	1474057419.67	12.8036	-0.062
6493.0799559	1474057419.87	12.8045	-0.062
6493.23996007	1474057420.03	12.8045	-0.062
6493.44199185	1474057420.23	12.8045	-0.062
6493.63140004	1474057420.42	12.8072	-0.062
6493.92601628	1474057420.72	12.8072	-0.062
6494.06799288	1474057420.86	12.8072	-0.062
6494.26296957	1474057421.06	12.8073	-0.062
6494.42398294	1474057421.22	12.8073	-0.062
6494.59151026	1474057421.38	12.8073	-0.062
6494.79651615	1474057421.59	12.8075	-0.062
6494.94105075	1474057421.73	12.8075	-0.062
6495.13997282	1474057421.93	12.8075	-0.062
6495.46171997	1474057422.25	12.8089	-0.062
6495.6490771	1474057422.44	12.8089	-0.062
6495.80208092	1474057422.6	12.8094	-0.062
6496.0019957	1474057422.8	12.8094	-0.062
6496.1430704	1474057422.94	12.8094	-0.062
6496.33487362	1474057423.13	12.8112	-0.062
6496.54108621	1474057423.33	12.8112	-0.062
6496.74233084	1474057423.54	12.8112	-0.062
6496.9763943	1474057423.77	12.8114	-0.062
6497.14707829	1474057423.94	12.8114	-0.062
6497.34140747	1474057424.13	12.8114	-0.062
6497.51815787	1474057424.31	12.8135	-0.062
6497.71613853	1474057424.51	12.8135	-0.062
6497.90518907	1474057424.7	12.8142	-0.062
6498.13274761	1474057424.92	12.8142	-0.062
6498.3181672	1474057425.11	12.8142	-0.062
6498.5284082	1474057425.32	12.8146	-0.062
6498.71615688	1474057425.51	12.8146	-0.062
6498.88156036	1474057425.67	12.8146	-0.062
6499.08129508	1474057425.87	12.8165	-0.062
6499.32099577	1474057426.11	12.8165	-0.062
6499.55516466	1474057426.35	12.8158	-0.062
